partnerCode,year,ctry_total_value,ctry_hs_diversity,ctry_max_hs_share,ctry_hhi,ctry_entropy,ctry_log_total_value,ctry_pc1,ctry_pc2,ctry_pca_var1,ctry_pca_var2,prev_year,prev_pc1,prev_pc2,ctry_dx,ctry_dy,ctry_drift,year_pair,ctry_hs_js_similarity,ctry_hs_js_distance,ctry_common_hs_count,ctry_new_hs_count,ctry_lost_hs_count,ctry_filtered_hs_count,ctry_trajectory_cluster,ctry_quadrant_type
16,2022,392870.68,21,0.726501147909536,0.5534737485496941,0.9895817577073033,12.881238323539186,-0.8357464212797786,0.43767776754999616,0.8376904997283527,0.12527962862764733,2021,-0.7733849155200626,0.09032914271784372,-0.062361505759715996,0.34734862483215245,0.3529022875717958,2021-2022,0.8440007237526939,0.15599927624730614,9,5,2,16,1,C_low_drift_high_JS
16,2023,400112.322,19,0.7233743728592293,0.549963351062799,1.030835574440797,12.899503090966835,-0.8704897558910734,0.370646869867763,0.8236356131357486,0.139597998005302,2022,-0.8357464212797786,0.43767776754999616,-0.03474333461129475,-0.06703089768223314,0.07549993737744687,2022-2023,0.8125364654841067,0.18746353451589326,10,3,5,18,1,C_low_drift_high_JS
16,2024,435633.274,23,0.6891663651936744,0.5121042734129367,1.0393231653428188,12.984558349222972,-0.7383290119818805,0.3762103971956519,0.8109872782354558,0.15098935707232974,2023,-0.8704897558910734,0.370646869867763,0.13216074390919286,0.005563527327888895,0.13227779506387088,2023-2024,0.7992022346087317,0.20079776539126826,11,3,3,17,1,C_low_drift_high_JS
20,2019,55.61900000000001,6,0.5109764648771103,0.44985629697532065,0.9397976790003548,4.0363446179241125,-1.6666740257817367,-1.8613796583773816,0.8257894310170636,0.1389884275239703,2018,-1.855035165655571,-0.8698890490299629,0.1883611398738343,-0.9914906093474187,1.0092242305051369,2018-2019,0.05833716387383603,0.941662836126164,2,4,5,11,3,B_high_drift_low_JS
20,2020,4234.79,6,0.8650162109573319,0.756780995800788,0.509553229869367,8.351325130421591,-2.3951397544691053,-0.030417367041556717,0.829907087217483,0.135658343738884,2019,-1.6666740257817367,-1.8613796583773816,-0.7284657286873686,1.830962291335825,1.9705545488937253,2019-2020,0.08249561560224627,0.9175043843977537,2,4,4,10,3,B_high_drift_low_JS
20,2021,58.366,6,0.8943563033272797,0.8033573237013326,0.48189714412458595,4.0837216719181875,-2.947366885515654,-0.6029315819592844,0.8221884761128052,0.14222676506674978,2020,-2.3951397544691053,-0.030417367041556717,-0.5522271310465485,-0.5725142149177277,0.795441594679813,2020-2021,0.09423379636409723,0.9057662036359028,3,3,3,9,3,B_high_drift_low_JS
20,2022,51.369,7,0.7722361735677159,0.6179458572468567,0.8025478667163168,3.958314813207425,-2.30466837752855,-1.1764664922193675,0.8376904997283527,0.12527962862764733,2021,-2.947366885515654,-0.6029315819592844,0.6426985079871037,-0.5735349102600831,0.8613963463214195,2021-2022,0.7124073570734675,0.2875926429265325,3,4,3,10,3,B_high_drift_low_JS
20,2023,85.51,7,0.3875570108759209,0.3143359740160507,1.2648227852605682,4.460260014192283,-0.822890623742608,-2.2126643690086905,0.8236356131357486,0.139597998005302,2022,-2.30466837752855,-1.1764664922193675,1.4817777537859422,-1.036197876789323,1.8081403019338995,2022-2023,0.48101561805100523,0.5189843819489948,4,3,3,10,3,B_high_drift_low_JS
20,2024,257.4,9,0.46400543900543906,0.3204604688025435,1.3284474236135917,5.554508771908447,-0.8300146537523279,-1.815590663369267,0.8109872782354558,0.15098935707232974,2023,-0.822890623742608,-2.2126643690086905,-0.0071240300097198395,0.39707370563942335,0.3971376077807323,2023-2024,0.5699063142132725,0.43009368578672746,7,2,0,9,3,D_low_drift_low_JS
24,2019,528361.02,22,0.875946526108228,0.7724874529883042,0.5771655495328187,13.177536971681374,-1.7362840223176448,1.198814638658414,0.8257894310170636,0.1389884275239703,2018,-1.3029810366955312,0.9288671253019338,-0.43330298562211356,0.26994751335648015,0.510512622093112,2018-2019,0.8470279386977194,0.15297206130228058,14,4,4,22,3,A_high_drift_high_JS
24,2020,49253.424,20,0.644848569309618,0.436557168829757,1.3843893144492452,10.804754469977162,-0.46104578108056904,-0.29452037518482854,0.829907087217483,0.135658343738884,2019,-1.7362840223176448,1.198814638658414,1.2752382412370757,-1.4933350138432426,1.963741845427659,2019-2020,0.12411044787009051,0.8758895521299095,13,5,7,25,3,B_high_drift_low_JS
24,2021,59917.356,25,0.48783861557576075,0.35603975309450897,1.348959841465021,11.000738181232602,0.007196324791255792,-0.5015254356674826,0.8221884761128052,0.14222676506674978,2020,-0.46104578108056904,-0.29452037518482854,0.46824210587182485,-0.2070050604826541,0.5119587530033143,2020-2021,0.5356412874682417,0.4643587125317583,14,4,4,22,3,B_high_drift_low_JS
24,2022,234978.317,33,0.8000227527376493,0.6603430372042094,0.7605333849585745,12.367252776486987,-1.0839889397197586,0.8961183068538205,0.8376904997283527,0.12527962862764733,2021,0.007196324791255792,-0.5015254356674826,-1.0911852645110145,1.397643742521303,1.7731591334380925,2021-2022,0.660929472364757,0.33907052763524304,17,4,2,23,3,B_high_drift_low_JS
24,2023,77712.265,26,0.7742098367612885,0.6094408864823464,0.9825947806627547,11.260781242505336,-1.1100475780188148,0.41212418771960824,0.8236356131357486,0.139597998005302,2022,-1.0839889397197586,0.8961183068538205,-0.02605863829905619,-0.4839941191342123,0.48469512065472986,2022-2023,0.6264964855033892,0.3735035144966108,15,5,4,24,3,D_low_drift_low_JS
24,2024,102614.059,22,0.5185147193134617,0.34832275241243843,1.3802191641113812,11.538739974827717,-0.1118991036655233,-0.4537902966758284,0.8109872782354558,0.15098935707232974,2023,-1.1100475780188148,0.41212418771960824,0.9981484743532916,-0.8659144843954366,1.321403901590887,2023-2024,0.5220486128555946,0.47795138714440544,14,3,6,23,3,B_high_drift_low_JS
28,2019,34.75,2,0.9956834532374101,0.9914041716267274,0.02781210721253069,3.5765502691400166,-4.0779860456173,-0.29867640782813515,0.8257894310170636,0.1389884275239703,2018,-3.7812715235537793,-0.04807459424317106,-0.296714522063521,-0.2506018135849641,0.3883822557422736,2018-2019,0.010088708611595165,0.9899112913884048,1,1,0,2,2,D_low_drift_low_JS
28,2020,1356.0,1,1.0,1.0,-1.000088900581841e-12,7.213031659834869,-3.5300257959599337,0.32378360364852,0.829907087217483,0.135658343738884,2019,-4.0779860456173,-0.29867640782813515,0.5479602496573666,0.6224600114766552,0.8292869835539933,2019-2020,0.0,1.0,0,1,2,3,2,B_high_drift_low_JS
28,2021,18.0,2,0.7222222222222222,0.5987654320987654,0.5908422462735826,2.9444389791664403,-2.4492627693394264,-1.4252150415408524,0.8221884761128052,0.14222676506674978,2020,-3.5300257959599337,0.32378360364852,1.0807630266205073,-1.7489986451893724,2.055977864808904,2020-2021,1.1102230246251565e-16,0.9999999999999999,0,2,1,3,2,B_high_drift_low_JS
28,2022,11.125,1,1.0,1.0,-1.000088900581841e-12,2.495269436823547,-4.070311051775827,-0.48538950299980754,0.8376904997283527,0.12527962862764733,2021,-2.4492627693394264,-1.4252150415408524,-1.621048282436401,0.9398255385410449,1.8737848267301054,2021-2022,1.1102230246251565e-16,0.9999999999999999,0,1,2,3,2,B_high_drift_low_JS
