partnerCode,ctry_trajectory_cluster,ctry_avg_drift,ctry_max_drift,ctry_avg_js_similarity,ctry_min_js_similarity,ctry_avg_new_hs,ctry_avg_lost_hs,ctry_main_quadrant_type
706,2,1.1436615457287735,2.5704559459521565,0.5047868704435788,0.00043882618084067904,1.8333333333333333,2.3333333333333335,B_high_drift_low_JS
20,3,1.1403157716857877,1.9705545488937253,0.3330659775296541,0.05833716387383603,3.3333333333333335,3.0,B_high_drift_low_JS
96,2,1.1373089581172682,2.8281431627521503,0.6951619408796114,0.399559778839909,1.0,1.0,A_high_drift_high_JS
834,2,1.1343192681602623,2.835587519838037,0.5925372892827474,0.3381053238621229,3.5,4.0,B_high_drift_low_JS
426,2,1.1317424219809922,1.935986762833272,0.2,0.0,0.8,1.2,B_high_drift_low_JS
368,3,1.1301226568131126,2.2478472893657755,0.7163535893861003,0.5123064977773315,2.0,1.1666666666666667,A_high_drift_high_JS
516,3,1.124900313947076,1.9284531992627154,0.3060663509038066,0.07793971566487279,4.166666666666667,2.8333333333333335,B_high_drift_low_JS
780,2,1.1216385698544171,3.6469338942819567,0.598205771407783,0.34207452874934063,2.6666666666666665,2.3333333333333335,B_high_drift_low_JS
191,2,1.1194950566922433,2.52616779319114,0.44806152011592354,0.2951619044304894,3.1666666666666665,3.1666666666666665,B_high_drift_low_JS
64,2,1.1169460604457433,2.8974473922563155,0.6902928526768036,0.10009202703886433,3.3333333333333335,1.6666666666666667,C_low_drift_high_JS
520,2,1.114890165185605,2.5091861218065765,0.423264545123722,0.006205325356609337,0.6666666666666666,0.5,B_high_drift_low_JS
548,1,1.1088030048710034,1.5800756742849527,0.43978578698860243,0.2015719345514444,6.833333333333333,3.6666666666666665,B_high_drift_low_JS
28,2,1.1040433352192927,2.055977864808904,0.0020177417223190774,0.0,1.2,1.2,B_high_drift_low_JS
24,3,1.0942452293679656,1.963741845427659,0.5527090407932987,0.12411044787009051,4.166666666666667,4.5,B_high_drift_low_JS
414,3,1.092807900389574,2.490893360133005,0.7825840608370869,0.6061607831933489,0.16666666666666666,0.3333333333333333,A_high_drift_high_JS
729,3,1.0451728969079601,2.9405302773236723,0.43366386372238924,0.19668945380690683,5.5,5.833333333333333,B_high_drift_low_JS
430,2,1.0438626430152207,1.8703778501646486,0.3733827247279599,0.2574911201554527,7.0,7.333333333333333,B_high_drift_low_JS
762,2,1.0389669193187114,1.7778293542768095,0.6589931073143995,0.5783502620737706,6.0,4.333333333333333,B_high_drift_low_JS
296,1,1.0351685473441943,1.5122770310179954,0.7155793793192595,0.6672812773889683,2.1666666666666665,1.8333333333333333,B_high_drift_low_JS
10,0,1.0200385232757678,1.5565368962928179,0.36330891739792853,0.01121668216913041,6.666666666666667,3.0,B_high_drift_low_JS
196,2,1.0193849010220326,2.180177025313812,0.5021438513803479,0.09773364459876133,4.166666666666667,1.8333333333333333,B_high_drift_low_JS
728,2,1.0038039794434932,2.4050925323877133,0.43038375214434477,0.0001448413558317041,1.1666666666666667,1.1666666666666667,B_high_drift_low_JS
178,2,0.9833668686294298,1.602204154356305,0.4657885786065134,0.12716937830913866,2.6666666666666665,3.6666666666666665,B_high_drift_low_JS
795,1,0.9826650317954092,1.3687297203689914,0.576318757481274,0.15284278239010518,3.6666666666666665,2.8333333333333335,B_high_drift_low_JS
308,2,0.9826493000472375,2.287313939929318,0.26560762838343416,0.0,1.4,1.6,B_high_drift_low_JS
652,3,0.9748596417082345,2.281368818431332,3.700743415417188e-17,0.0,1.6666666666666667,1.0,B_high_drift_low_JS
428,1,0.9716165182645581,1.4807292224604849,0.5286001799412565,0.3775187560213725,3.3333333333333335,1.8333333333333333,B_high_drift_low_JS
586,2,0.967175689833966,2.1843883327674365,0.6831032321336937,0.27268638299932735,0.8333333333333334,0.8333333333333334,A_high_drift_high_JS
52,2,0.9633862754986717,2.510925319290121,0.20654319725470538,0.00999025443920043,2.8333333333333335,2.0,B_high_drift_low_JS
31,3,0.9575599795111313,2.082185036415532,0.5691730347556033,0.288309142072534,3.3333333333333335,1.5,B_high_drift_low_JS
504,3,0.9563164213943427,1.712692476336261,0.6505514026799051,0.5277969743728397,1.5,1.3333333333333333,D_low_drift_low_JS
60,3,0.9205989398574389,1.9594346772953262,0.3578487440460944,0.13953990152760176,4.5,3.1666666666666665,B_high_drift_low_JS
887,3,0.9174212769946087,1.6914688213371034,0.46881588884800146,0.23848769215636734,3.8333333333333335,2.0,B_high_drift_low_JS
899,2,0.9161049005361103,1.9381809660087888,0.4900448986950378,0.25792329862876606,4.333333333333333,2.1666666666666665,B_high_drift_low_JS
144,2,0.9127276844971101,2.10908037833806,0.600850107619739,0.43151714326015267,1.5,2.3333333333333335,B_high_drift_low_JS
768,3,0.9094959096390717,1.9429160379974926,0.6527922556714963,0.17484623229827856,3.1666666666666665,3.3333333333333335,B_high_drift_low_JS
324,1,0.8969039687752586,1.59074609245969,0.4407676939265781,0.34800390694782546,4.166666666666667,4.166666666666667,B_high_drift_low_JS
4,2,0.8607808392836844,1.8401847244376943,0.7083781990017898,0.4924279011775654,1.8333333333333333,2.3333333333333335,C_low_drift_high_JS
574,0,0.8572375340684439,1.459214798813228,0.0,0.0,1.0,1.0,D_low_drift_low_JS
674,3,0.8518078734949589,2.243121336757191,0.7167590158015517,0.42559191576772926,1.3333333333333333,0.8333333333333334,C_low_drift_high_JS
686,1,0.849267901876885,1.2978669736525708,0.681877720756153,0.3256959209409509,2.5,2.8333333333333335,A_high_drift_high_JS
642,2,0.8442925157329072,2.084796896250695,0.5836162081789159,0.3102076472433176,1.6666666666666667,1.3333333333333333,B_high_drift_low_JS
659,0,0.8413217451161971,2.2180896465448137,0.45255557138428676,0.0,0.3333333333333333,1.0,B_high_drift_low_JS
584,1,0.840547266190014,1.5051587967510502,0.703848683374004,0.6172595079218379,3.1666666666666665,3.1666666666666665,B_high_drift_low_JS
662,2,0.8399889922667322,1.7450779498921876,0.22869750926509438,0.001652916809831595,1.6,1.0,B_high_drift_low_JS
140,1,0.8343196885031355,1.7487442640576822,0.6254702800673736,0.24260376943461115,3.3333333333333335,2.3333333333333335,A_high_drift_high_JS
258,3,0.8330008433090716,1.8028325875331235,0.7403490123401948,0.6163221775536776,3.5,2.8333333333333335,A_high_drift_high_JS
760,2,0.8149868920023816,1.6023564823217529,0.5992829639319849,0.33745695391118624,1.0,2.0,B_high_drift_low_JS
854,3,0.7968276514013689,3.076288992962533,0.7839311029077077,0.4229433615574034,1.8333333333333333,1.6666666666666667,C_low_drift_high_JS
540,1,0.7964947793081155,1.3411823050300054,0.49866859177423484,0.1833757290004464,4.0,3.0,B_high_drift_low_JS
12,3,0.7948901892093967,1.4372529679439423,0.7461017091623536,0.6795041385209412,2.0,2.1666666666666665,A_high_drift_high_JS
591,1,0.7855498873312291,1.5458894194886945,0.7189966286546808,0.6508767274204741,1.5,2.3333333333333335,B_high_drift_low_JS
579,1,0.7846650775841365,1.1278504210499902,0.7095311624898671,0.608820420335625,0.3333333333333333,0.5,B_high_drift_low_JS
690,2,0.7787793274039814,2.837265538267993,0.6695965783849477,0.42214187320517027,3.3333333333333335,3.6666666666666665,B_high_drift_low_JS
524,2,0.7783961995973634,1.804331970348848,0.6965534120082716,0.550637696535152,4.0,3.6666666666666665,B_high_drift_low_JS
90,1,0.777602676824165,1.6645923188885674,0.3739699491821859,0.14553704877069484,4.166666666666667,3.8333333333333335,D_low_drift_low_JS
120,1,0.7670383531020836,1.4533450868727003,0.5428267477788263,0.24881901834119546,3.3333333333333335,3.8333333333333335,B_high_drift_low_JS
600,1,0.7551485690788992,1.5867500563902142,0.6907517637014865,0.5284480331401926,1.5,1.1666666666666667,B_high_drift_low_JS
192,1,0.7223480366196743,1.0801705603391887,0.18450118981524707,0.0021475524355425435,2.1666666666666665,2.3333333333333335,B_high_drift_low_JS
620,3,0.7202380410304952,1.8710874226634744,0.7721370600107536,0.64832072268365,0.6666666666666666,0.16666666666666666,C_low_drift_high_JS
500,0,0.7140952872136899,0.7140952872136899,1.0,1.0,0.0,0.0,A_high_drift_high_JS
678,1,0.7123043288919485,1.2865597557502102,0.5557738960847499,0.0,1.0,1.0,B_high_drift_low_JS
862,1,0.7077194431308017,1.1381094380111132,0.1961965027555802,0.11854082212307149,3.1666666666666665,3.3333333333333335,B_high_drift_low_JS
807,2,0.6858627283234905,1.9344520743644398,0.5897442277633336,0.33288286866028194,2.1666666666666665,2.0,D_low_drift_low_JS
752,1,0.6726181695222375,1.0656993878137229,0.8048364043028764,0.7405233013569098,0.6666666666666666,0.16666666666666666,A_high_drift_high_JS
604,3,0.6578664790605591,2.5715670807853734,0.7535211251283735,0.5394322295162244,1.3333333333333333,0.8333333333333334,C_low_drift_high_JS
498,1,0.6469991011216146,1.4538832687339767,0.7444128103762337,0.5898318523928591,1.8333333333333333,1.1666666666666667,B_high_drift_low_JS
710,1,0.6469607897571019,1.5040490361866332,0.7399897239109944,0.6056478995559518,0.8333333333333334,0.8333333333333334,C_low_drift_high_JS
876,0,0.6387857552687443,0.6387857552687443,0.0,0.0,1.0,1.0,B_high_drift_low_JS
499,1,0.6310253157552937,1.3553857968226477,0.7038478020400759,0.5350769932630743,3.6666666666666665,2.6666666666666665,A_high_drift_high_JS
860,1,0.6267807981946371,1.6317949837624217,0.7320495616975284,0.3565744743042858,1.0,1.1666666666666667,C_low_drift_high_JS
32,1,0.6210638246096554,1.5087180930619817,0.7482686934725367,0.6445936682190889,1.1666666666666667,1.1666666666666667,A_high_drift_high_JS
418,1,0.6209016560351883,1.24803087421069,0.7404067252056826,0.6114100015665964,2.8333333333333335,3.1666666666666665,C_low_drift_high_JS
148,1,0.6150407014838553,0.894654107275743,0.57415369199165,0.0,1.3333333333333333,1.3333333333333333,C_low_drift_high_JS
400,1,0.6094183623267787,0.8579306525411243,0.7205441447871846,0.6388925219236296,3.8333333333333335,2.0,B_high_drift_low_JS
462,1,0.606246243155219,1.0291044656567823,0.7292617660203637,0.5349033507011252,2.3333333333333335,2.3333333333333335,B_high_drift_low_JS
450,1,0.6026915469786257,1.5436609334742448,0.541973139942932,0.42213073390024325,4.5,4.0,D_low_drift_low_JS
188,1,0.5821609302208143,1.7274630917245868,0.7515585442300972,0.6769073971068122,2.1666666666666665,1.3333333333333333,C_low_drift_high_JS
268,1,0.5734309969215788,0.6302628576945944,0.7179185859498681,0.6331247177325161,2.1666666666666665,0.8333333333333334,B_high_drift_low_JS
231,1,0.5731726184479249,1.126230707553261,0.4236039237801334,0.27201353799237915,5.0,5.333333333333333,D_low_drift_low_JS
218,1,0.5626875111921456,1.073899840889003,0.8240299665580798,0.7581166078965549,1.1666666666666667,0.6666666666666666,C_low_drift_high_JS
180,1,0.5506576532514734,1.4025207038016603,0.3097732072378131,0.06970288862700647,5.166666666666667,4.833333333333333,D_low_drift_low_JS
800,1,0.5463188932831425,0.9402952127468696,0.7424002678427891,0.5837283600529231,2.6666666666666665,3.1666666666666665,A_high_drift_high_JS
100,1,0.5342432511972094,1.1564308569185173,0.6702903547097292,0.35020396706187495,1.6666666666666667,1.1666666666666667,B_high_drift_low_JS
784,1,0.5332131806885737,1.3183486525092556,0.8014411019185177,0.6405113045639264,0.16666666666666666,0.16666666666666666,C_low_drift_high_JS
804,1,0.5286735408922032,0.9269489044623004,0.8235864098756562,0.7524785239504442,0.8333333333333334,0.3333333333333333,A_high_drift_high_JS
598,1,0.523740155022089,1.2584080477209028,0.5266882810583976,0.36286756539263454,5.5,5.166666666666667,D_low_drift_low_JS
470,1,0.5233351441907688,1.093789616112885,0.8261103568557923,0.7277710383270994,0.6666666666666666,1.0,C_low_drift_high_JS
184,1,0.5078357926041747,0.8108021799749016,0.4073553697860676,0.0,1.2,0.6,C_low_drift_high_JS
740,1,0.4873554434480674,1.4037465364804291,0.8313529470487615,0.5417874085798166,1.8333333333333333,1.1666666666666667,C_low_drift_high_JS
70,1,0.4865067115207407,1.2162283044523652,0.41425021880863816,0.3119748692656783,3.3333333333333335,2.0,D_low_drift_low_JS
108,1,0.48543913128185695,1.031680203523542,0.8441964405147075,0.7234809300442258,3.5,2.8333333333333335,A_high_drift_high_JS
364,1,0.48523838418935256,0.8607762019580129,0.5993345287018044,0.5171200368340314,3.8333333333333335,3.5,B_high_drift_low_JS
300,1,0.47325657066470744,0.7837363242968217,0.7397577824261594,0.6518497617931325,0.6666666666666666,0.3333333333333333,C_low_drift_high_JS
233,1,0.471585451670035,0.8828141855721087,0.8237491825904981,0.7342134028024503,0.6666666666666666,0.5,A_high_drift_high_JS
682,1,0.470162962433597,1.4552216726403062,0.7729632584293639,0.7171603173375107,0.0,0.0,C_low_drift_high_JS
616,1,0.46798724428405913,1.100706385013821,0.8010484277326045,0.7285965575028095,0.16666666666666666,0.0,C_low_drift_high_JS
788,1,0.46607689332725927,0.9109294725449746,0.8322485138643847,0.7624482832244374,1.1666666666666667,1.1666666666666667,C_low_drift_high_JS
348,1,0.45757409119006504,0.8255880184198737,0.8266002961345641,0.7546140899764143,0.6666666666666666,0.16666666666666666,C_low_drift_high_JS
238,0,0.4500280559583169,0.9097107725671038,0.2524428851785974,0.0,0.6666666666666666,1.3333333333333333,D_low_drift_low_JS
50,1,0.44402568545482773,1.1012469110762793,0.8102965458842467,0.7422555223394955,1.1666666666666667,1.1666666666666667,C_low_drift_high_JS
580,1,0.4332034217705873,1.084500693062958,0.829526188706161,0.7635008203665228,2.1666666666666665,0.6666666666666666,C_low_drift_high_JS
417,1,0.4284794826128748,0.5829120675377859,0.82608062516334,0.7659744626359735,3.5,2.1666666666666665,C_low_drift_high_JS
76,1,0.4279398733809876,0.961862117442276,0.7560744583443588,0.6089051276542896,0.5,0.3333333333333333,C_low_drift_high_JS
583,1,0.4253836938143221,0.9349731107600233,0.8373741595559028,0.8010153450951997,2.6666666666666665,3.8333333333333335,C_low_drift_high_JS
757,1,0.4237595953383297,0.8761206389016114,0.7965674052233954,0.6576351227655748,0.0,0.16666666666666666,C_low_drift_high_JS
480,1,0.42271600657587033,1.0607485648383501,0.7919852756041209,0.6399713208894713,1.1666666666666667,1.5,C_low_drift_high_JS
434,1,0.42202528120017435,0.5568874249007786,0.5321791018969922,0.3320951148594773,4.166666666666667,5.166666666666667,D_low_drift_low_JS
170,1,0.4205131633174793,1.3260056570318368,0.738435509493364,0.7092523202593606,1.0,0.6666666666666666,C_low_drift_high_JS
288,1,0.41878845139190873,0.9719895784281838,0.591150335226798,0.5300554602558554,3.5,2.6666666666666665,D_low_drift_low_JS
320,1,0.4120963400915664,0.8270996504230029,0.685195071640846,0.579415971795114,1.8333333333333333,1.3333333333333333,C_low_drift_high_JS
246,1,0.395061204710807,0.7728258436480769,0.7056928450861294,0.5459854430962431,1.1666666666666667,1.0,C_low_drift_high_JS
466,1,0.3945016925704466,1.0390118264664148,0.8022879743707865,0.5530225609350035,1.3333333333333333,1.8333333333333333,C_low_drift_high_JS
558,1,0.3815261712726162,0.8665595770247175,0.7885122756671378,0.6531322973489828,1.8333333333333333,2.3333333333333335,C_low_drift_high_JS
203,1,0.379855605127402,0.6431182840989772,0.8367068188526189,0.7692959113381517,0.3333333333333333,0.3333333333333333,C_low_drift_high_JS
332,1,0.37457070057783853,0.6257038201028927,0.6652985106728762,0.5068581241718506,2.1666666666666665,1.5,C_low_drift_high_JS
422,1,0.36714637361744157,0.5791562130014192,0.6416984551844154,0.5373989808732347,1.5,1.0,D_low_drift_low_JS
792,1,0.36364864580704176,0.8773481494906603,0.8527952849449086,0.7930588305514845,0.5,1.1666666666666667,C_low_drift_high_JS
56,1,0.3633867548163873,0.8247400737657201,0.7193006792080143,0.5772260081585554,0.8333333333333334,0.16666666666666666,D_low_drift_low_JS
376,1,0.3621107160188695,0.5877223780284667,0.8120363880572791,0.5940748701053382,0.3333333333333333,0.6666666666666666,C_low_drift_high_JS
440,1,0.3607686845714917,0.521082968476748,0.7548912663555504,0.633168403830431,1.0,0.6666666666666666,C_low_drift_high_JS
882,1,0.35069457239868057,0.9523746236444166,0.7870334292802017,0.7431854738711798,2.0,2.0,C_low_drift_high_JS
705,1,0.34647388309782684,0.39177952557906937,0.5761881099787409,0.2733441240709743,1.1666666666666667,0.5,C_low_drift_high_JS
858,1,0.34428006908718417,0.7266693753216936,0.8309126124812781,0.799817921367552,1.5,1.6666666666666667,C_low_drift_high_JS
688,1,0.3321082388030483,0.9366022309843376,0.8759055913787615,0.8072404071315752,1.0,0.5,C_low_drift_high_JS
104,1,0.33072866489197417,0.504400017806278,0.7973317209535327,0.6588157111673039,1.1666666666666667,2.0,C_low_drift_high_JS
702,1,0.3248914047606662,0.7407232553716487,0.893621430882748,0.8336764976769719,0.0,0.0,C_low_drift_high_JS
222,1,0.3206040764343742,0.6830120908907318,0.8262477889516883,0.7947972115269573,2.3333333333333335,2.0,C_low_drift_high_JS
51,1,0.31557098664053546,0.4899522732175249,0.7206396959042259,0.5997406498711885,1.0,1.8333333333333333,D_low_drift_low_JS
276,1,0.3085941876405463,0.419095040640647,0.8479472326315012,0.7882575229528087,0.16666666666666666,0.0,C_low_drift_high_JS
585,1,0.308034502330245,0.6729496588988454,0.729690742873626,0.6486374670357252,5.333333333333333,5.666666666666667,C_low_drift_high_JS
40,1,0.3028566420008772,0.47991237099551226,0.8033079080391081,0.7408692905829054,0.3333333333333333,0.16666666666666666,C_low_drift_high_JS
68,1,0.29715451719556557,0.47324551181471913,0.7185277415047621,0.599518982188928,2.6666666666666665,2.8333333333333335,C_low_drift_high_JS
818,1,0.2961665840254878,0.8847010362194032,0.7458838221615043,0.6848957524393493,0.8333333333333334,0.6666666666666666,C_low_drift_high_JS
